order_id,customer_id,order_date,platform,order_value_ngn,shipping_fee_ngn,payment_method,payment_processor,delivery_city,delivery_status,estimated_delivery_days,order_status
ORD6453292,CUST877772,2024-04-29 00:00:00,Konga,353185.95,1176.9,ussd,Paystack,Lagos,shipped,6,completed
ORD2092811,CUST467946,2024-10-15 00:00:00,Slot,137042.84,1102.65,cash_on_delivery,Quickteller,Abuja,delivered,2,completed
ORD9467620,CUST114651,2024-09-28 00:00:00,Jumia,185258.51,4958.38,mobile_money,Paga,Kaduna,delivered,7,completed
ORD4891349,CUST868222,2024-06-05 00:00:00,Jiji,319395.77,1151.82,cash_on_delivery,Interswitch,Benin City,delivered,3,cancelled
ORD5547322,CUST544931,2024-06-05 00:00:00,Jiji,457334.58,4797.32,cash_on_delivery,Interswitch,Aba,delivered,6,completed
ORD7259335,CUST496167,2024-01-24 00:00:00,Konga,496978.54,3835.0,debit_card,Remita,Port Harcourt,delivered,5,completed
ORD6201228,CUST819060,2024-03-15 00:00:00,Konga,45493.5,4390.66,cash_on_delivery,Interswitch,Benin City,shipped,3,cancelled
ORD2620102,CUST756475,2024-03-07 00:00:00,Jumia,407524.08,3982.56,bank_transfer,Paga,Benin City,pending,5,cancelled
ORD4079932,CUST188188,2024-03-31 00:00:00,Konga,318792.06,4844.25,bank_transfer,Paystack,Warri,delivered,1,completed
ORD9548406,CUST357199,2024-08-08 00:00:00,Jiji,148519.61,3511.83,cash_on_delivery,Paga,Ilorin,delivered,1,completed
ORD8187899,CUST476198,2024-02-02 00:00:00,Jumia,143820.45,3436.74,cash_on_delivery,Remita,Benin City,pending,5,completed
ORD8989234,CUST864333,2024-10-22 00:00:00,Jumia,451622.07,2482.16,debit_card,Paystack,Ilorin,shipped,5,processing
ORD1165177,CUST447345,2024-10-26 00:00:00,Konga,447751.41,3644.88,cash_on_delivery,Quickteller,Abuja,cancelled,6,completed
ORD4472517,CUST953866,2024-10-25 00:00:00,Jumia,41021.27,2682.44,cash_on_delivery,Paga,Abeokuta,delivered,5,completed
ORD7029760,CUST799971,2024-05-02 00:00:00,Jiji,240379.01,4315.84,mobile_money,Remita,Ilorin,cancelled,4,completed
ORD6189662,CUST731641,2024-01-02 00:00:00,PayPorte,255926.77,4654.87,ussd,Quickteller,Ilorin,delivered,3,completed
ORD1015643,CUST601157,2024-01-04 00:00:00,Jumia,475914.81,4338.84,bank_transfer,Flutterwave,Jos,delivered,3,completed
ORD2114412,CUST678430,2024-04-26 00:00:00,Jumia,354710.98,4829.87,cash_on_delivery,Quickteller,Lagos,delivered,4,completed
ORD2524749,CUST622609,2024-04-12 00:00:00,Supermart,14866.43,3635.23,cash_on_delivery,Paga,Ilorin,cancelled,5,completed
ORD5313983,CUST156197,2024-09-22 00:00:00,Jiji,164503.31,3761.44,bank_transfer,Remita,Abeokuta,pending,5,completed
ORD3067183,CUST453607,2024-03-19 00:00:00,Supermart,139608.65,3763.24,bank_transfer,Paga,Port Harcourt,delivered,3,completed
ORD6742556,CUST252360,2024-04-14 00:00:00,Konga,436920.52,4989.09,bank_transfer,Flutterwave,Calabar,delivered,5,completed
ORD6384491,CUST170582,2024-04-29 00:00:00,Jiji,212407.02,4025.38,ussd,Flutterwave,Calabar,delivered,7,completed
ORD8870145,CUST846158,2024-10-04 00:00:00,Konga,37302.75,1273.54,cash_on_delivery,Remita,Aba,pending,6,completed
ORD8840642,CUST480561,2024-08-11 00:00:00,Konga,69756.72,2010.97,bank_transfer,Remita,Aba,delivered,2,completed
ORD8922482,CUST310650,2024-04-13 00:00:00,Jumia,397297.98,2577.58,cash_on_delivery,Flutterwave,Benin City,delivered,6,processing
ORD2554239,CUST522592,2024-06-29 00:00:00,Jumia,351234.38,4271.71,cash_on_delivery,Quickteller,Abeokuta,delivered,6,processing
ORD5707100,CUST460950,2024-01-26 00:00:00,Jumia,10120.63,3007.55,debit_card,Flutterwave,Lagos,delivered,5,completed
ORD3795887,CUST104531,2024-08-02 00:00:00,Jumia,343303.75,4374.61,cash_on_delivery,Interswitch,Abuja,cancelled,4,completed
ORD9061094,CUST866210,2024-05-26 00:00:00,PayPorte,380621.9,2828.81,cash_on_delivery,Quickteller,Abuja,delivered,5,completed
ORD9289908,CUST858509,2024-06-25 00:00:00,Jumia,107257.32,3319.3,ussd,Paystack,Benin City,shipped,3,processing
ORD8837990,CUST852720,2024-04-14 00:00:00,Glovo,5158.83,4564.1,debit_card,Remita,Kaduna,delivered,5,completed
ORD6649732,CUST368992,2024-02-11 00:00:00,Konga,61847.56,2925.86,cash_on_delivery,Remita,Enugu,delivered,7,completed
ORD3618463,CUST407955,2024-06-16 00:00:00,Konga,497081.99,1117.45,debit_card,Paystack,Lagos,delivered,4,completed
ORD9945738,CUST945825,2024-08-15 00:00:00,Konga,442087.31,3522.22,debit_card,Remita,Enugu,delivered,5,completed
ORD3024700,CUST558120,2024-04-17 00:00:00,Jumia,145365.78,1361.99,ussd,Remita,Jos,delivered,1,completed
ORD8099169,CUST134165,2024-06-28 00:00:00,Jumia,429362.35,3457.85,bank_transfer,Quickteller,Ibadan,shipped,2,completed
ORD5460201,CUST907166,2024-01-24 00:00:00,Konga,46477.02,3743.27,cash_on_delivery,Paystack,Kano,delivered,1,processing
ORD6274261,CUST839341,2024-09-12 00:00:00,Jiji,160690.46,2109.21,bank_transfer,Interswitch,Enugu,shipped,2,processing
ORD2011709,CUST414902,2024-08-09 00:00:00,Slot,130877.78,1461.27,cash_on_delivery,Quickteller,Benin City,delivered,2,completed
ORD1037869,CUST439196,2024-04-05 00:00:00,Konga,183846.15,1670.8,cash_on_delivery,Paystack,Ibadan,delivered,5,completed
ORD7814408,CUST816668,2024-10-18 00:00:00,Jumia,385493.24,2499.41,cash_on_delivery,Remita,Benin City,delivered,7,processing
ORD5986428,CUST996658,2024-03-29 00:00:00,Jumia,319088.01,3923.38,debit_card,Quickteller,Lagos,delivered,2,completed
ORD8060078,CUST492408,2024-03-25 00:00:00,Jumia,226251.84,2724.88,cash_on_delivery,Interswitch,Warri,shipped,3,completed
ORD1760434,CUST435004,2024-07-01 00:00:00,PayPorte,338707.22,4953.59,debit_card,Flutterwave,Lagos,delivered,3,completed
ORD6033817,CUST567913,2024-01-24 00:00:00,Jumia,297304.25,2085.62,bank_transfer,Remita,Jos,delivered,7,completed
ORD2411723,CUST117759,2024-04-02 00:00:00,Supermart,244648.77,3527.77,bank_transfer,Paystack,Calabar,delivered,1,completed
ORD2831131,CUST486805,2024-04-14 00:00:00,Jumia,27521.43,4636.32,cash_on_delivery,Quickteller,Port Harcourt,delivered,4,completed
ORD8417920,CUST966758,2024-03-17 00:00:00,Jumia,143785.21,4161.18,debit_card,Remita,Abuja,delivered,3,completed
ORD2764564,CUST748868,2024-05-19 00:00:00,Konga,476962.65,4646.8,debit_card,Paga,Jos,delivered,2,completed
ORD5643287,CUST593402,2024-09-15 00:00:00,Konga,225526.51,2720.2,cash_on_delivery,Remita,Warri,delivered,3,completed
ORD7357340,CUST801716,2024-07-07 00:00:00,Supermart,405976.66,2132.16,debit_card,Interswitch,Ibadan,delivered,1,completed
ORD6729240,CUST472185,2024-02-15 00:00:00,Jumia,337782.15,4506.42,cash_on_delivery,Remita,Onitsha,shipped,4,completed
ORD3612977,CUST805705,2024-03-10 00:00:00,PayPorte,153273.22,4777.71,cash_on_delivery,Quickteller,Abeokuta,delivered,3,completed
ORD1077875,CUST468215,2024-08-30 00:00:00,Glovo,58385.34,4710.66,debit_card,Paystack,Aba,delivered,1,completed
ORD5191350,CUST562064,2024-08-02 00:00:00,Jiji,18477.72,2326.43,debit_card,Interswitch,Onitsha,delivered,5,completed
ORD9378219,CUST885999,2024-05-01 00:00:00,Konga,442138.11,4109.92,bank_transfer,Flutterwave,Kano,delivered,3,completed
ORD6506172,CUST516524,2024-06-05 00:00:00,Konga,393043.21,1095.44,debit_card,Paystack,Kaduna,pending,2,completed
ORD9633360,CUST585283,2024-10-06 00:00:00,Jumia,257384.95,3084.48,debit_card,Quickteller,Calabar,shipped,4,processing
ORD1606214,CUST668078,2024-08-29 00:00:00,Jumia,47177.0,2513.36,cash_on_delivery,Remita,Ilorin,delivered,2,completed
ORD7043687,CUST186313,2024-09-18 00:00:00,Konga,6926.43,4956.94,bank_transfer,Flutterwave,Abuja,delivered,3,processing
ORD6894272,CUST567971,2024-08-12 00:00:00,Chowdeck,249309.98,3921.0,cash_on_delivery,Interswitch,Ilorin,shipped,2,cancelled
ORD3367236,CUST556784,2024-05-23 00:00:00,Jiji,286528.79,1656.08,mobile_money,Remita,Enugu,delivered,1,completed
ORD3322373,CUST249053,2024-04-15 00:00:00,Jumia,310737.04,2082.44,mobile_money,Flutterwave,Aba,cancelled,4,completed
ORD5027776,CUST656453,2024-05-29 00:00:00,Jumia,229597.35,3423.49,bank_transfer,Quickteller,Lagos,cancelled,2,completed
ORD5409051,CUST437877,2024-05-16 00:00:00,Glovo,395528.61,4058.38,debit_card,Paga,Abuja,delivered,6,completed
ORD9363746,CUST808259,2024-03-19 00:00:00,Jumia,374026.49,3123.36,bank_transfer,Flutterwave,Onitsha,delivered,4,completed
ORD4999647,CUST126370,2024-10-04 00:00:00,Jumia,419820.15,1590.21,mobile_money,Interswitch,Jos,delivered,7,completed
ORD6764497,CUST323844,2024-03-04 00:00:00,Konga,446425.1,1038.36,cash_on_delivery,Quickteller,Kaduna,delivered,1,completed
ORD9963163,CUST165866,2024-04-10 00:00:00,Jiji,372340.27,1876.56,cash_on_delivery,Remita,Aba,delivered,5,completed
ORD1890090,CUST518881,2024-05-21 00:00:00,Jumia,276366.49,2625.68,bank_transfer,Flutterwave,Enugu,shipped,1,processing
ORD9973314,CUST860251,2024-03-15 00:00:00,Konga,495856.54,3419.91,cash_on_delivery,Flutterwave,Calabar,delivered,3,completed
ORD2484033,CUST221722,2024-08-11 00:00:00,Jiji,73141.57,2672.42,bank_transfer,Interswitch,Port Harcourt,delivered,4,completed
ORD3735365,CUST496943,2024-01-28 00:00:00,Jumia,119240.14,1165.74,cash_on_delivery,Paystack,Kaduna,delivered,1,completed
ORD6176543,CUST532208,2024-09-03 00:00:00,Jiji,105457.99,4056.72,bank_transfer,Paga,Abuja,delivered,1,completed
ORD6292226,CUST147286,2024-10-07 00:00:00,Glovo,472970.27,2961.11,cash_on_delivery,Paystack,Ibadan,delivered,4,processing
ORD8925506,CUST324588,2024-01-06 00:00:00,Spar Online,150063.34,1622.12,cash_on_delivery,Interswitch,Ilorin,delivered,5,completed
ORD8798934,CUST342368,2024-05-09 00:00:00,Jiji,185109.35,4507.65,debit_card,Quickteller,Kaduna,cancelled,4,completed
ORD5143954,CUST357553,2024-05-19 00:00:00,Jumia,224485.87,4644.53,cash_on_delivery,Interswitch,Lagos,shipped,3,completed
ORD1843724,CUST557739,2024-03-29 00:00:00,Slot,120868.44,4928.59,credit_card,Quickteller,Benin City,delivered,2,completed
ORD6367477,CUST853255,2024-07-02 00:00:00,Jiji,440123.68,4633.19,cash_on_delivery,Quickteller,Ilorin,delivered,3,completed
ORD4256160,CUST486773,2024-05-12 00:00:00,PayPorte,119068.32,3658.32,cash_on_delivery,Interswitch,Warri,delivered,5,completed
ORD6976729,CUST354745,2024-10-04 00:00:00,Jumia,31841.37,3536.27,cash_on_delivery,Flutterwave,Lagos,delivered,6,completed
ORD4968128,CUST738908,2024-04-24 00:00:00,Jumia,376710.82,4408.87,bank_transfer,Remita,Onitsha,delivered,5,processing
ORD8379686,CUST320238,2024-01-28 00:00:00,Konga,364264.66,1305.16,cash_on_delivery,Paystack,Abeokuta,shipped,2,processing
ORD6577759,CUST377399,2024-06-03 00:00:00,Jiji,182327.91,2809.31,cash_on_delivery,Interswitch,Enugu,delivered,2,completed
ORD1140131,CUST567078,2024-08-02 00:00:00,Supermart,401375.64,4211.12,cash_on_delivery,Interswitch,Onitsha,delivered,1,completed
ORD7153485,CUST513073,2024-10-13 00:00:00,Jiji,269763.04,1813.33,debit_card,Quickteller,Ibadan,cancelled,1,processing
ORD3249850,CUST658548,2024-04-16 00:00:00,Konga,334240.64,4486.45,bank_transfer,Remita,Ibadan,delivered,1,completed
ORD1628766,CUST388604,2024-04-19 00:00:00,Jumia,243345.95,1604.56,debit_card,Flutterwave,Kaduna,delivered,6,completed
ORD7809851,CUST853152,2024-07-27 00:00:00,Jiji,471057.18,1334.06,cash_on_delivery,Paga,Kaduna,delivered,2,completed
ORD7125098,CUST540595,2024-10-17 00:00:00,Slot,344061.87,1024.23,cash_on_delivery,Paga,Jos,shipped,3,completed
ORD8520954,CUST594830,2024-09-17 00:00:00,Glovo,477892.79,4626.48,debit_card,Paystack,Onitsha,shipped,6,completed
ORD5582759,CUST622726,2024-05-25 00:00:00,Jumia,336337.04,4154.79,bank_transfer,Remita,Kaduna,cancelled,7,cancelled
ORD8183370,CUST579383,2024-04-02 00:00:00,Jumia,59389.25,1131.4,cash_on_delivery,Paystack,Calabar,delivered,7,completed
ORD6419480,CUST377137,2024-08-10 00:00:00,Jiji,212860.5,3532.33,ussd,Paga,Onitsha,shipped,4,completed
ORD1635418,CUST902870,2024-05-07 00:00:00,PayPorte,442535.19,3872.22,mobile_money,Paga,Benin City,delivered,1,completed
ORD4584652,CUST917446,2024-06-14 00:00:00,Jumia,27537.53,2125.55,ussd,Remita,Abuja,pending,3,completed
ORD4475862,CUST607063,2024-07-29 00:00:00,PayPorte,328561.82,4113.8,bank_transfer,Flutterwave,Calabar,delivered,1,completed
ORD5950014,CUST569708,2024-01-21 00:00:00,Jumia,236128.23,4016.98,cash_on_delivery,Remita,Lagos,delivered,4,completed
ORD9198911,CUST172328,2024-08-31 00:00:00,Konga,102555.61,4815.81,debit_card,Quickteller,Warri,delivered,4,completed
ORD4304549,CUST249599,2024-09-25 00:00:00,Konga,53949.7,2015.42,cash_on_delivery,Remita,Warri,delivered,4,completed
ORD5565688,CUST255976,2024-08-22 00:00:00,Konga,253876.05,3577.99,ussd,Flutterwave,Warri,delivered,5,completed
ORD9607725,CUST970849,2024-01-11 00:00:00,Shoprite Online,429765.63,4672.96,cash_on_delivery,Paga,Jos,delivered,3,processing
ORD4302420,CUST886325,2024-05-10 00:00:00,Jiji,317249.75,4380.57,bank_transfer,Quickteller,Abeokuta,delivered,2,processing
ORD2619203,CUST964466,2024-02-14 00:00:00,Jumia,133861.55,3649.77,cash_on_delivery,Paga,Benin City,delivered,3,completed
ORD4803384,CUST123564,2024-07-11 00:00:00,Konga,492206.24,2996.02,bank_transfer,Quickteller,Lagos,shipped,1,completed
ORD7054660,CUST587197,2024-09-10 00:00:00,Jumia,46734.4,3277.78,bank_transfer,Flutterwave,Ilorin,shipped,5,completed
ORD6665575,CUST173676,2024-04-22 00:00:00,Jumia,421998.85,3599.16,cash_on_delivery,Flutterwave,Jos,shipped,2,completed
ORD9985949,CUST275472,2024-02-10 00:00:00,Jiji,364011.0,4336.68,mobile_money,Remita,Port Harcourt,shipped,5,completed
ORD4937707,CUST176765,2024-06-04 00:00:00,Jumia,135600.21,1144.54,cash_on_delivery,Paga,Enugu,delivered,3,completed
ORD2804887,CUST855655,2024-05-28 00:00:00,Konga,233834.83,3727.3,ussd,Remita,Aba,delivered,1,completed
ORD1515109,CUST967384,2024-10-02 00:00:00,Konga,477966.19,1625.59,cash_on_delivery,Flutterwave,Kaduna,shipped,5,completed
ORD6629765,CUST803773,2024-07-27 00:00:00,Jumia,304004.98,4755.92,cash_on_delivery,Paystack,Calabar,delivered,7,processing
ORD9276280,CUST952356,2024-02-16 00:00:00,Konga,64323.47,1310.67,cash_on_delivery,Remita,Enugu,delivered,1,completed
ORD8659905,CUST354614,2024-04-15 00:00:00,Jumia,103174.9,3281.57,cash_on_delivery,Flutterwave,Abeokuta,delivered,4,completed
ORD3798964,CUST250929,2024-10-04 00:00:00,PayPorte,199558.1,4591.19,debit_card,Paystack,Enugu,shipped,2,cancelled
ORD1608369,CUST736209,2024-10-05 00:00:00,Jiji,31830.88,2666.94,debit_card,Paystack,Benin City,delivered,4,completed
ORD3478711,CUST265137,2024-03-20 00:00:00,Jumia,330096.81,4336.64,cash_on_delivery,Interswitch,Onitsha,delivered,1,completed
ORD9157256,CUST359208,2024-07-09 00:00:00,Glovo,263244.42,3959.88,bank_transfer,Remita,Onitsha,pending,7,completed
ORD8746725,CUST668161,2024-02-14 00:00:00,Konga,233579.19,3159.82,cash_on_delivery,Interswitch,Ibadan,delivered,7,completed
ORD3222836,CUST693212,2024-03-25 00:00:00,Konga,21794.26,3065.97,ussd,Paystack,Enugu,shipped,2,completed
ORD7736237,CUST242959,2024-02-26 00:00:00,PayPorte,292260.99,4381.99,ussd,Paystack,Lagos,pending,2,completed
ORD2761867,CUST933415,2024-03-21 00:00:00,Konga,267841.61,4325.63,cash_on_delivery,Interswitch,Ibadan,delivered,6,completed
ORD3256634,CUST202559,2024-01-26 00:00:00,Jiji,353358.09,1371.7,mobile_money,Paga,Abuja,delivered,5,completed
ORD8977519,CUST703722,2024-07-10 00:00:00,Konga,408559.15,2483.54,mobile_money,Paga,Abuja,delivered,6,completed
ORD6600401,CUST492649,2024-01-20 00:00:00,Konga,292401.31,2448.48,debit_card,Flutterwave,Kano,cancelled,3,completed
ORD6080797,CUST809204,2024-03-22 00:00:00,Jiji,357523.89,1871.28,cash_on_delivery,Flutterwave,Calabar,delivered,6,completed
ORD4874619,CUST391127,2024-03-09 00:00:00,Jumia,420330.11,2939.6,cash_on_delivery,Remita,Ibadan,delivered,3,processing
ORD7625449,CUST562506,2024-10-03 00:00:00,PayPorte,70800.29,1595.0,bank_transfer,Paga,Enugu,delivered,4,completed
ORD2372875,CUST374139,2024-06-09 00:00:00,Jumia,337670.67,4424.71,cash_on_delivery,Flutterwave,Kano,delivered,1,completed
ORD9135353,CUST221514,2024-01-09 00:00:00,Jumia,308776.06,2237.31,cash_on_delivery,Interswitch,Lagos,shipped,5,completed
ORD9100352,CUST112820,2024-05-09 00:00:00,Jiji,494274.05,2306.34,debit_card,Paga,Abuja,shipped,4,completed
ORD9509495,CUST825348,2024-10-21 00:00:00,Jumia,127712.57,2372.16,cash_on_delivery,Remita,Abuja,delivered,2,completed
ORD3511998,CUST125443,2024-08-28 00:00:00,Shoprite Online,24163.61,2616.2,cash_on_delivery,Quickteller,Benin City,delivered,2,completed
ORD6999318,CUST868213,2024-05-10 00:00:00,Jiji,360668.29,3397.56,cash_on_delivery,Paystack,Aba,delivered,1,completed
ORD2501969,CUST490048,2024-01-25 00:00:00,PayPorte,346372.37,2399.93,ussd,Quickteller,Kano,delivered,7,cancelled
ORD2782844,CUST312830,2024-10-02 00:00:00,Konga,257654.66,3533.33,cash_on_delivery,Quickteller,Jos,delivered,5,completed
ORD9683978,CUST234383,2024-06-07 00:00:00,Jumia,235107.75,4993.82,bank_transfer,Remita,Port Harcourt,delivered,6,completed
ORD5030528,CUST329368,2024-02-06 00:00:00,Jumia,130036.98,1686.55,cash_on_delivery,Quickteller,Warri,delivered,7,completed
ORD1042585,CUST904643,2024-01-06 00:00:00,Jiji,266354.15,1880.5,bank_transfer,Paystack,Aba,shipped,2,completed
ORD5188821,CUST451055,2024-09-03 00:00:00,Jumia,218696.32,2478.16,ussd,Paga,Kano,delivered,6,completed
ORD1003797,CUST666239,2024-08-24 00:00:00,Konga,131955.1,2721.71,debit_card,Remita,Lagos,delivered,5,completed
ORD1345100,CUST260184,2024-06-16 00:00:00,Konga,448325.7,1997.64,cash_on_delivery,Flutterwave,Ibadan,delivered,7,completed
ORD4495437,CUST967319,2024-02-06 00:00:00,PayPorte,296079.46,4691.11,cash_on_delivery,Quickteller,Jos,delivered,6,completed
ORD7807155,CUST340268,2024-04-30 00:00:00,PayPorte,187626.64,2972.73,credit_card,Quickteller,Kaduna,delivered,3,completed
ORD5142773,CUST229726,2024-03-28 00:00:00,Konga,497913.31,1527.12,bank_transfer,Flutterwave,Ibadan,delivered,5,completed
ORD4410346,CUST951459,2024-04-01 00:00:00,Jumia,40396.08,2415.31,bank_transfer,Remita,Calabar,delivered,6,completed
ORD7234163,CUST973390,2024-07-26 00:00:00,Konga,388800.09,4208.71,cash_on_delivery,Interswitch,Benin City,delivered,5,completed
ORD8614977,CUST595854,2024-10-09 00:00:00,Jumia,239889.48,2627.2,debit_card,Flutterwave,Ibadan,delivered,3,completed
ORD4666098,CUST397887,2024-01-07 00:00:00,Spar Online,269552.7,3723.92,cash_on_delivery,Paga,Onitsha,delivered,4,completed
ORD2313167,CUST459293,2024-10-03 00:00:00,Konga,22549.26,3482.37,bank_transfer,Paga,Enugu,shipped,3,completed
ORD9409530,CUST215898,2024-05-01 00:00:00,Jiji,383252.12,1330.77,ussd,Quickteller,Warri,delivered,1,completed
ORD5341721,CUST854411,2024-02-26 00:00:00,Jiji,442157.14,2539.67,bank_transfer,Paga,Lagos,cancelled,3,completed
ORD1676909,CUST281374,2024-05-22 00:00:00,Jiji,497472.5,1375.85,bank_transfer,Flutterwave,Aba,delivered,1,completed
ORD2705784,CUST553616,2024-02-06 00:00:00,Jumia,213381.98,2866.18,cash_on_delivery,Quickteller,Jos,cancelled,2,completed
ORD3980799,CUST241414,2024-04-28 00:00:00,Jumia,497582.47,2129.28,cash_on_delivery,Flutterwave,Benin City,delivered,7,completed
ORD8814337,CUST161052,2024-05-09 00:00:00,Jumia,433602.03,3983.32,cash_on_delivery,Paga,Abuja,pending,4,completed
ORD2911870,CUST815561,2024-06-25 00:00:00,Spar Online,32174.88,3521.42,credit_card,Flutterwave,Ilorin,delivered,3,completed
ORD5004644,CUST436057,2024-01-13 00:00:00,Konga,76670.22,3847.65,cash_on_delivery,Paystack,Enugu,delivered,3,completed
ORD2228560,CUST760127,2024-02-02 00:00:00,Jiji,499837.34,1899.61,cash_on_delivery,Remita,Aba,delivered,4,completed
ORD5686668,CUST720655,2024-01-10 00:00:00,Konga,88849.31,1581.24,cash_on_delivery,Interswitch,Abuja,delivered,4,completed
ORD7060003,CUST305442,2024-01-03 00:00:00,Konga,336983.02,2812.12,cash_on_delivery,Paystack,Abeokuta,delivered,3,completed
ORD5636160,CUST485395,2024-05-11 00:00:00,Jumia,220802.72,3206.1,bank_transfer,Quickteller,Ilorin,pending,7,processing
ORD4623402,CUST725174,2024-10-23 00:00:00,PayPorte,289129.31,4175.22,debit_card,Paystack,Lagos,delivered,3,completed
ORD5287159,CUST973645,2024-08-22 00:00:00,Supermart,326164.75,3314.32,bank_transfer,Paga,Enugu,delivered,7,completed
ORD5477899,CUST552971,2024-10-23 00:00:00,Konga,109268.87,1238.45,cash_on_delivery,Paystack,Abuja,delivered,6,completed
ORD8463892,CUST956647,2024-03-10 00:00:00,Jumia,199806.32,2509.17,bank_transfer,Paystack,Warri,delivered,1,completed
ORD5472293,CUST249244,2024-10-17 00:00:00,Slot,449710.77,4418.83,cash_on_delivery,Quickteller,Jos,delivered,6,completed
ORD4319907,CUST623661,2024-10-03 00:00:00,Konga,216089.51,1918.3,bank_transfer,Quickteller,Benin City,shipped,7,completed
ORD3011151,CUST748214,2024-09-11 00:00:00,Konga,45469.09,4619.16,bank_transfer,Paystack,Calabar,delivered,5,completed
ORD9194283,CUST164760,2024-04-17 00:00:00,Jiji,287711.58,3592.69,mobile_money,Remita,Warri,delivered,7,completed
ORD9072267,CUST398945,2024-01-23 00:00:00,Jumia,278416.38,4986.89,credit_card,Flutterwave,Abeokuta,delivered,4,cancelled
ORD9600757,CUST446652,2024-07-31 00:00:00,Jiji,84524.07,2848.64,bank_transfer,Paystack,Ibadan,delivered,6,completed
ORD3858293,CUST496010,2024-10-11 00:00:00,Jumia,335803.77,2241.77,mobile_money,Quickteller,Ibadan,delivered,7,completed
ORD9827508,CUST828483,2024-10-12 00:00:00,Konga,478523.04,4692.75,cash_on_delivery,Paystack,Lagos,pending,5,completed
ORD1441141,CUST350164,2024-05-27 00:00:00,Jumia,203095.73,1756.82,cash_on_delivery,Paga,Ilorin,shipped,1,completed
ORD1135999,CUST864912,2024-10-21 00:00:00,Jumia,463529.04,3711.84,debit_card,Remita,Abuja,delivered,4,completed
ORD5746659,CUST217886,2024-03-29 00:00:00,Jumia,470849.0,2098.24,cash_on_delivery,Quickteller,Abeokuta,shipped,5,completed
ORD3531356,CUST507962,2024-07-27 00:00:00,Jumia,376780.09,1895.97,debit_card,Remita,Abeokuta,delivered,3,completed
ORD2816821,CUST686496,2024-04-06 00:00:00,Shoprite Online,430897.36,3201.03,cash_on_delivery,Paga,Ilorin,delivered,2,completed
ORD4685183,CUST689368,2024-05-14 00:00:00,Jumia,292918.63,2107.42,cash_on_delivery,Flutterwave,Lagos,delivered,7,processing
ORD9859173,CUST988525,2024-05-06 00:00:00,Jumia,271976.91,3639.75,cash_on_delivery,Remita,Enugu,shipped,1,completed
ORD4854518,CUST318217,2024-10-19 00:00:00,Jumia,250667.43,2501.13,cash_on_delivery,Quickteller,Lagos,pending,6,completed
ORD8777439,CUST218181,2024-01-14 00:00:00,Jumia,19276.16,1204.69,ussd,Paga,Benin City,pending,3,completed
ORD8939708,CUST961292,2024-02-17 00:00:00,PayPorte,100726.38,2204.49,cash_on_delivery,Paga,Abuja,cancelled,2,completed
ORD6149495,CUST647523,2024-02-11 00:00:00,Konga,247295.99,2595.03,cash_on_delivery,Interswitch,Warri,delivered,2,completed
ORD1434560,CUST442391,2024-10-24 00:00:00,Jumia,246196.66,1782.05,debit_card,Interswitch,Enugu,shipped,5,completed
ORD7910410,CUST207539,2024-06-05 00:00:00,Konga,41163.45,3499.96,debit_card,Paga,Lagos,delivered,1,completed
ORD7124511,CUST979481,2024-03-25 00:00:00,Konga,168024.4,1756.45,bank_transfer,Remita,Calabar,delivered,3,completed
ORD1978623,CUST228274,2024-06-09 00:00:00,Jumia,90288.86,2669.3,bank_transfer,Remita,Abeokuta,cancelled,2,completed
ORD9532807,CUST626146,2024-01-11 00:00:00,PayPorte,414239.79,1569.27,cash_on_delivery,Flutterwave,Onitsha,delivered,5,completed
ORD8761229,CUST406052,2024-01-26 00:00:00,Slot,378340.07,2643.86,ussd,Remita,Ilorin,delivered,2,completed
ORD8621072,CUST202229,2024-04-08 00:00:00,Jiji,349224.39,1972.89,debit_card,Quickteller,Abuja,delivered,2,completed
ORD5485148,CUST636673,2024-02-25 00:00:00,Konga,356281.06,1507.36,cash_on_delivery,Paga,Port Harcourt,shipped,3,completed
ORD7962366,CUST878418,2024-05-03 00:00:00,Jiji,66851.29,2820.71,cash_on_delivery,Paga,Ibadan,delivered,4,completed
ORD2084914,CUST830773,2024-01-31 00:00:00,Konga,17684.11,3176.92,bank_transfer,Remita,Aba,shipped,1,completed
ORD4600319,CUST485612,2024-10-23 00:00:00,Konga,479766.91,1202.13,debit_card,Remita,Abeokuta,pending,2,completed
ORD4747929,CUST144475,2024-09-07 00:00:00,Konga,300844.42,2415.54,debit_card,Flutterwave,Onitsha,delivered,6,completed
ORD5143439,CUST342007,2024-02-24 00:00:00,Jumia,143428.28,4668.09,cash_on_delivery,Interswitch,Aba,delivered,7,completed
ORD5313056,CUST512326,2024-08-22 00:00:00,Jiji,309098.57,3225.97,ussd,Paystack,Onitsha,cancelled,3,completed
ORD5962582,CUST948324,2024-01-26 00:00:00,Supermart,86347.89,2005.94,debit_card,Remita,Port Harcourt,shipped,3,completed
ORD2676051,CUST595427,2024-01-21 00:00:00,Slot,221742.11,3811.76,cash_on_delivery,Flutterwave,Calabar,shipped,1,completed
ORD1717311,CUST752923,2024-10-10 00:00:00,PayPorte,214025.71,3220.44,cash_on_delivery,Flutterwave,Ibadan,delivered,1,completed
ORD6656538,CUST147868,2024-07-28 00:00:00,Konga,484585.17,2970.22,cash_on_delivery,Paga,Ilorin,cancelled,6,completed
